# time_[MJD]       half_width_[d]  count_rate    error       fracexp   
#
52750.17353524690  0.01008680556  2.24212e+00  1.11564e+00  0.38489
52750.19596001542  0.01019675926  2.68776e+00  1.20820e+00  0.35049
52750.21806070986  0.01008680556  1.63998e+00  1.20962e+00  0.35776
52750.24034080245  0.01013310185  2.64882e+00  1.35086e+00  0.29596
52750.58067066356  0.01251157407  5.95032e+00  2.71113e+00  0.07815
52750.60741256172  0.01230902778  2.51342e+00  2.78534e+00  0.07731
52750.63356996912  0.01155671296  9.65348e+00  3.13781e+00  0.07112
52750.66054334875  0.01160879630  1.66792e+00  3.58820e+00  0.05267
52750.70744149690  0.03158564815  4.81817e-01  2.96364e+00  0.03784
52750.75230839504  0.01147569444  1.12339e+00  2.71960e+00  0.08929
52750.78021348764  0.01244791667  1.52697e+00  2.23881e+00  0.11437
52750.80719844134  0.01252314815  -1.96023e+00  2.07910e+00  0.13311
52750.83296811727  0.01147569444  2.82955e+00  2.10738e+00  0.14313
52750.86074589504  0.01234375000  1.47571e+00  1.93400e+00  0.15452
52750.88667182098  0.01146412037  -4.49993e-01  1.57831e+00  0.21519
52750.91459427468  0.01246527778  6.89842e-01  1.62293e+00  0.19350
52750.94060700616  0.01155671296  -1.12512e+00  1.63216e+00  0.20236
52750.96757459875  0.01159143519  3.56552e+00  1.91526e+00  0.16140
52750.99447274690  0.01157986111  3.14134e+00  2.25731e+00  0.12537
52751.02150978393  0.01160300926  -2.85231e+00  2.29846e+00  0.11441
52751.04933385801  0.01249421296  2.74856e+00  2.05761e+00  0.13814
52751.07597737653  0.01233217593  1.72764e+00  2.02872e+00  0.14278
52751.10216950616  0.01170717593  2.16284e+00  2.83742e+00  0.07889
52751.12898663578  0.01160300926  5.42277e-01  3.13799e+00  0.07025
52751.15590793209  0.01160300926  2.64141e+00  3.47425e+00  0.05411
52751.31738941356  0.01155671296  -2.59469e+00  3.58288e+00  0.05451
52751.34434543208  0.01160300926  5.02017e+00  3.22987e+00  0.07028
52751.37704219134  0.01737847222  -1.26959e+00  2.37092e+00  0.07845
52751.40889983023  0.01247685185  3.92818e+00  1.99109e+00  0.14449
52751.43470422838  0.01147569444  -7.42027e-01  2.24695e+00  0.13325
52751.46175283949  0.01160300926  1.04791e+00  2.40258e+00  0.11453
52751.48958270060  0.01251157407  -4.75719e+00  2.10211e+00  0.13696
52751.51623779319  0.01234953704  -2.13255e-01  2.07636e+00  0.14602
52751.54306649690  0.01238425926  3.03772e-01  3.52479e+00  0.07027
52751.99575746912  0.01039930556  8.71726e-01  1.81661e+00  0.17806
52752.02195538579  0.01440972222  3.75439e+00  1.32398e+00  0.24650
52752.04847737653  0.01001736111  2.70093e+00  1.37151e+00  0.31415
52752.07085006171  0.01020254630  9.33025e-01  1.26553e+00  0.33358
52752.09288709875  0.01000578704  -6.82641e-01  1.21091e+00  0.35729
52752.11439172838  0.00921875000  4.93483e-01  1.28144e+00  0.35451
52752.13760932097  0.01016782407  -4.58567e-01  1.29888e+00  0.34919
52752.15884774690  0.00916087963  7.64521e-01  1.56793e+00  0.26230
52752.18201904320  0.01016782407  4.78357e+00  1.66887e+00  0.20913
52752.20135353394  0.00278935185  4.53432e+00  3.77899e+00  0.16291
52752.21751094134  0.01038194444  3.66740e-01  2.01548e+00  0.15896
52752.23955376542  0.01008680556  9.58759e-01  2.52283e+00  0.09549
52752.26018455246  0.00364583333  1.12994e-02  2.81978e+00  0.20173
52752.27538709875  0.01029513889  1.04230e+00  1.68939e+00  0.19918
52752.29744149690  0.01010416667  2.20103e+00  1.49721e+00  0.24266
52752.31887089505  0.00927662037  -2.10774e+00  1.39277e+00  0.30873
52752.34110469135  0.00923032407  4.17377e+00  1.34788e+00  0.36065
52752.36426441356  0.01008680556  4.35055e-01  1.34757e+00  0.34302
52752.38648084875  0.01009259259  2.72027e+00  1.61993e+00  0.26367
52752.40800283949  0.00928819444  -2.12208e+00  1.92517e+00  0.19470
52752.43123779319  0.01018518519  4.98897e+00  2.19858e+00  0.13001
52752.45213478393  0.00920717593  5.86566e+00  2.53527e+00  0.10436
52752.47455376542  0.00928819444  1.48368e+00  2.09538e+00  0.17124
52752.49679913578  0.00921875000  -2.90465e+00  1.68533e+00  0.25311
52752.51914867282  0.00927662037  1.48542e+00  1.41265e+00  0.31260
52752.54229682098  0.01013310185  -2.64945e+00  1.32244e+00  0.32113
52752.56460006171  0.01017939815  -8.10440e-01  1.41317e+00  0.26967
52752.58678756171  0.01013310185  1.72092e+00  1.52872e+00  0.21602
52752.60818802468  0.00928819444  2.69478e+00  1.79545e+00  0.17779
52752.63030608023  0.00924189815  3.49720e+00  2.23509e+00  0.11631
52752.65336163578  0.01008680556  1.98648e+00  1.72498e+00  0.17670
52752.67563015431  0.01010995370  2.03406e+00  1.53219e+00  0.21334
52752.69275399690  0.00501157407  3.04708e+00  2.01824e+00  0.26041
52752.71999936727  0.00995370370  -4.17820e-01  1.39301e+00  0.27982
52752.74142876542  0.00925347222  -3.10004e+00  1.54098e+00  0.26589
52752.76376672838  0.00928819444  -4.03411e-01  1.82697e+00  0.19625
52752.78688015431  0.01008680556  -6.48257e-01  2.20180e+00  0.12411
52752.80908501542  0.01009259259  -8.23640e-01  3.25660e+00  0.06060
52752.83098316356  0.01010416667  2.55730e-01  2.62313e+00  0.08250
52752.85337899690  0.01018518519  2.54565e+00  1.94847e+00  0.16503
52752.87475052468  0.00924189815  -1.72822e+00  1.62009e+00  0.22982
52752.89801441356  0.01021412037  -1.00439e-02  1.43893e+00  0.28318
52752.91633617282  0.00633680556  2.68030e+00  1.72994e+00  0.28286
52752.94234311727  0.01012152778  -2.10100e+00  1.44727e+00  0.24354
52752.96378987653  0.00934606481  1.94943e-01  1.59871e+00  0.20593
52752.98597737653  0.00928819444  1.79902e+00  1.93893e+00  0.14947
52753.00891140431  0.01035879630  -1.71945e+00  2.15082e+00  0.10972
52753.03086742282  0.01006944444  -3.71167e-01  1.72784e+00  0.16916
52753.05310700616  0.01008680556  7.95853e-01  1.56387e+00  0.21386
52753.06579219134  0.00053819444  -1.19886e+00  7.22485e+00  0.22238
52753.09675283949  0.00921875000  2.36279e-01  1.60838e+00  0.22811
52753.12005145061  0.01021412037  1.80575e+00  1.69383e+00  0.20217
52753.14208848764  0.01005208333  2.13097e+00  2.00573e+00  0.14064
52753.16453640431  0.01018518519  -2.83683e+00  2.84597e+00  0.07485
52753.18568802468  0.00920717593  -3.21203e-01  2.69739e+00  0.08617
52753.20892876542  0.01014467593  -1.67099e+00  1.98699e+00  0.14215
52753.23116256171  0.01008680556  -2.10943e+00  1.80068e+00  0.17321
52753.25242413579  0.00914930556  1.81088e+00  1.76278e+00  0.18937
52753.27476209875  0.00921875000  2.02681e+00  1.72637e+00  0.19823
52753.30931649690  0.02153935185  8.63513e-01  1.27413e+00  0.16065
52753.34188015431  0.00917245370  1.99164e+00  2.40856e+00  0.10216
52753.36419496912  0.00928819444  2.86689e+00  3.54092e+00  0.04922
52753.38716371912  0.01039351852  -2.73488e+00  2.55363e+00  0.08083
52753.40914867282  0.01013310185  1.97707e+00  1.97416e+00  0.13644
52753.43652135801  0.01529513889  1.53221e+00  1.39989e+00  0.18118
52753.46400399690  0.01031250000  -5.97902e-01  1.56503e+00  0.20588
52753.48524820986  0.00928819444  4.17545e-01  1.79939e+00  0.18602
52753.50753408949  0.00928240741  1.74752e+00  2.11186e+00  0.15475
52753.53076904319  0.01020254630  -5.33114e+00  2.31071e+00  0.11353
52753.55280029320  0.01003472222  1.75892e+00  3.54230e+00  0.05007
52753.68139404320  0.00641782407  4.57919e+00  3.32242e+00  0.08134
52753.69781765431  0.00850115741  1.90022e+00  3.35975e+00  0.06261
52753.73646927468  0.00907407407  1.40420e+01  4.92996e+00  0.03055
52753.80446117283  0.01016782407  8.72731e-01  2.74687e+00  0.07633
52753.82656765431  0.01007523148  2.48822e+00  2.22198e+00  0.11963
52753.84893455245  0.01017361111  3.48373e-01  1.89772e+00  0.14637
52753.87106418208  0.01009259259  4.73855e+00  1.85991e+00  0.15560
52753.89245885801  0.00924189815  3.89340e+00  2.00339e+00  0.14508
52753.91561858023  0.01016782407  -7.39534e-01  2.29422e+00  0.09936
52753.93778293208  0.01009837963  -1.75039e+00  3.59224e+00  0.04490
52753.98130145060  0.00926504630  8.36722e+00  3.79154e+00  0.04283
52754.00433385801  0.01008680556  -3.38797e-01  2.50614e+00  0.08659
52754.02662552468  0.01014467593  -2.81528e+00  2.08084e+00  0.12096
52754.04881302467  0.01008680556  2.50839e+00  2.17792e+00  0.11980
52754.06720422838  0.00626736111  4.97891e+00  2.93150e+00  0.10429
52754.09331533949  0.01008680556  3.38449e-01  2.99294e+00  0.06921
52754.11491834875  0.00949074074  -5.98830e+00  4.61782e+00  0.02957
52754.18192645060  0.01012152778  7.17432e+00  3.42885e+00  0.05371
52754.20414867283  0.01013310185  2.04962e+00  2.63359e+00  0.08677
52754.22635353394  0.01012731481  3.55252e+00  2.25637e+00  0.11372
52754.24855260801  0.01011574074  1.41228e+00  2.07053e+00  0.12856
52754.27075746912  0.01008680556  2.72337e+00  2.22895e+00  0.10631
52754.29319959875  0.01030671296  -1.37611e+00  2.92328e+00  0.06875
52754.40454219134  0.00928819444  9.13096e+00  5.08539e+00  0.02469
52754.42774242283  0.01020833333  -7.49272e-02  4.27731e+00  0.04894
52754.44909080245  0.00928819444  -5.79100e-01  3.62529e+00  0.06172
52754.47210006171  0.01008680556  4.84632e+00  3.57198e+00  0.05292
52755.01657922838  0.00921875000  6.86151e+00  4.08551e+00  0.03965
52755.03885932097  0.00928819444  9.26294e+00  3.46610e+00  0.05409
52755.08404450615  0.00995949074  6.53710e+00  4.11125e+00  0.03583
52755.19426441356  0.00924189815  -7.91279e+00  5.89355e+00  0.02201
52755.21648663579  0.00921875000  5.20905e-01  4.69814e+00  0.03537
52755.23878987653  0.00927662037  1.10563e+01  4.66798e+00  0.03369
52755.41631302467  0.00928819444  -4.56806e+00  6.48692e+00  0.01969
52755.43854682097  0.00928819444  -1.21828e+01  7.24190e+00  0.01467
52755.59486047838  0.01010416667  1.91879e+01  6.65902e+00  0.02102
52755.61705955245  0.01008101852  1.57914e+00  6.70095e+00  0.01755
52755.79353524690  0.00921875000  9.73358e+00  1.12200e+01  0.00855
52756.47794496912  0.00277199074  -2.71576e+00  4.01469e+00  0.11512
52756.49414288579  0.01040509259  4.53424e+00  2.07937e+00  0.11586
52756.51625515430  0.01027199074  -1.11346e+00  1.71818e+00  0.17328
52756.53830376542  0.01008680556  5.99737e+00  1.57103e+00  0.21494
52756.55965793208  0.00920717593  3.39826e-01  1.53344e+00  0.24265
52756.58199589505  0.00927662037  1.21137e+00  1.60274e+00  0.23176
52756.60515561727  0.01015625000  3.32230e+00  1.69897e+00  0.20557
52756.62727367282  0.01005208333  6.96162e+00  2.11976e+00  0.13495
52756.64875515430  0.00921875000  -1.57707e+00  3.02157e+00  0.07587
52756.70017876542  0.01616319444  1.60930e+00  2.06715e+00  0.08741
52756.72931070986  0.00923032407  6.84611e-01  2.10367e+00  0.14594
52756.75253987653  0.01017939815  3.08574e+00  1.76568e+00  0.17674
52756.77374936727  0.00916666667  -7.70593e-01  1.75203e+00  0.19329
52756.79609311727  0.00924189815  1.91404e+00  1.68561e+00  0.20402
52756.81914867282  0.01008680556  1.63969e+00  1.76755e+00  0.16950
52756.84143455245  0.01013888889  1.85123e+00  2.22095e+00  0.10659
52756.86277135801  0.00928819444  5.53032e+00  3.38510e+00  0.05307
52756.88553177468  0.01017361111  5.41876e+00  2.60197e+00  0.07973
52756.95217529320  0.01009259259  3.50003e-01  1.59091e+00  0.21098
52756.97356996912  0.00921875000  4.17784e+00  1.76694e+00  0.19072
52756.99591950616  0.00928819444  2.81269e+00  2.03319e+00  0.15854
52757.01913709875  0.01021412037  3.26970e+00  2.36459e+00  0.11176
52757.04118570986  0.01004050926  9.77000e-01  3.71751e+00  0.04589
52757.08552020060  0.01020833333  2.46065e+00  2.69011e+00  0.08043
52757.10671811727  0.00920717593  -5.88092e-01  2.23101e+00  0.12687
52757.12987783949  0.01008680556  2.14542e+00  1.90253e+00  0.15398
52757.15202483023  0.01001157407  4.91218e+00  1.77894e+00  0.16635
52757.17353524690  0.00928819444  5.48705e+00  1.99259e+00  0.14993
52757.19665445986  0.01020833333  -1.56661e+00  2.23753e+00  0.10754
52757.21785816357  0.00916666667  3.96659e+00  3.66614e+00  0.04919
52757.26227367282  0.00924189815  4.48542e+00  3.81276e+00  0.04512
52757.28535816356  0.01013888889  1.81034e+00  2.48638e+00  0.08876
52757.30754566356  0.01006944444  -2.12210e+00  2.04854e+00  0.12500
52757.32976788579  0.01006944444  1.64763e-01  2.11551e+00  0.12311
52757.35704219134  0.01510995370  -2.00928e-01  1.88701e+00  0.10678
52757.38432228394  0.01019097222  -3.08517e+00  2.84375e+00  0.07194
52757.40641140431  0.01006944444  -1.17464e+01  4.57918e+00  0.03078
52757.47270191357  0.01009837963  -2.41923e+00  3.47933e+00  0.05495
52757.49490677468  0.01010416667  -2.89769e+00  2.52837e+00  0.08852
52757.51710584875  0.01008101852  3.38311e+00  2.23297e+00  0.11752
52758.47926441357  0.00342013889  9.58631e-01  2.14449e+00  0.35319
52758.48802598764  0.00332754630  2.40936e+00  2.08426e+00  0.36382
52758.49907344134  0.00420138889  -2.20167e+00  1.89343e+00  0.35082
52758.66307807097  0.01017361111  -1.28059e+00  3.61358e+00  0.04469
52758.68524820986  0.01008680556  -5.50974e+00  2.81220e+00  0.07115
52758.70758617282  0.01021412037  2.51456e+00  2.54757e+00  0.08701
52758.72969265431  0.01008680556  2.05423e+00  2.45559e+00  0.08894
52758.75111047838  0.00927083333  1.04373e+00  3.46778e+00  0.05434
52759.03468108023  0.00928819444  -1.13409e+01  1.03525e+01  0.01015
52759.79628987653  0.01029513889  6.03176e+00  3.59715e+00  0.04568
52759.81844844134  0.01018518519  6.65776e+00  2.66441e+00  0.07623
52759.84028871912  0.00981481481  -4.07867e+00  2.53294e+00  0.09096
52759.86278293208  0.01008680556  -2.25950e-01  2.43658e+00  0.08980
52759.88531186727  0.01038194444  1.86026e+00  3.21488e+00  0.05904
52760.16784080245  0.00928819444  1.28039e+01  9.97191e+00  0.01036
52869.97131881171  0.00916666667  8.05527e+00  9.98581e+00  0.01225
52870.22587899690  0.00928240741  -2.41669e+00  7.14450e+00  0.01906
52870.24905029320  0.01017361111  -7.65073e+00  6.43640e+00  0.02109
52870.33792760801  0.01025462963  8.49706e-01  7.50669e+00  0.01366
52870.36498779320  0.01515046296  -3.74228e+00  6.08954e+00  0.02043
52870.39224473764  0.01019675926  3.63774e+00  7.79366e+00  0.01708
52870.59208848764  0.01020254630  -4.38944e+00  4.92452e+00  0.03147
52870.61437436727  0.01019675926  7.81031e+00  4.63558e+00  0.03412
52870.63642876541  0.01005208333  4.45149e+00  5.49686e+00  0.02829
52870.70317645060  0.01015625000  3.68706e+00  4.66943e+00  0.03369
52870.72155608023  0.00634837963  -2.94679e+00  4.70793e+00  0.05511
52870.74766140430  0.01016203704  3.16950e+00  3.70391e+00  0.05588
52870.76980839505  0.01009837963  4.47415e+00  3.92260e+00  0.04847
52870.79126672838  0.00928819444  -2.10443e+00  5.61165e+00  0.02692
52870.94738362652  0.01009259259  5.85516e-01  4.38489e+00  0.04035
52870.96884774690  0.00927662037  -3.05002e-01  3.76117e+00  0.05235
52870.99200746912  0.01014467593  -3.36995e+00  3.64582e+00  0.05859
52871.01410816357  0.01003472222  1.99521e+00  4.17971e+00  0.04376
52871.04061279319  0.01424768519  2.51051e+00  5.22376e+00  0.01845
52871.06839057097  0.01017361111  1.14340e+01  4.44425e+00  0.03897
52871.09059543208  0.01008680556  -4.34522e+00  3.35208e+00  0.06818
52871.11275399689  0.01004629630  8.76852e+00  3.04879e+00  0.08019
52871.13519033949  0.01027199074  2.23596e+00  2.73950e+00  0.08158
52871.15627830246  0.00916087963  -3.03482e-01  3.35066e+00  0.06635
52871.18931649690  0.01993055556  7.89765e-01  3.29661e+00  0.03917
52874.61685121912  0.02437500000  4.25905e-02  2.41630e+00  0.05676
52874.65561858023  0.01436921296  8.09078e+00  3.01166e+00  0.05751
52874.69114520060  0.01966435185  8.87820e-01  2.93605e+00  0.04851
52874.73247043209  0.01962384259  4.13333e+00  3.20290e+00  0.03584
52874.77371464505  0.01961805556  1.79092e+00  2.17212e+00  0.07475
52874.81512668209  0.01962962963  8.75448e-02  1.81661e+00  0.10088
52874.85660237653  0.01985532407  1.18801e+00  1.63180e+00  0.12018
52874.89777135801  0.01963541667  -5.79574e-01  1.64476e+00  0.11999
52874.93897506171  0.01958912037  -6.14673e-01  1.61911e+00  0.11873
52874.98019033949  0.01954282407  -1.25673e+00  1.27829e+00  0.18507
52875.02170654319  0.01979745370  2.27131e+00  1.29688e+00  0.18284
52875.06186858023  0.01869791667  2.99680e+00  1.38677e+00  0.17650
52875.10417760801  0.01962962963  4.04247e+00  1.44667e+00  0.15593
52875.14568802468  0.01986689815  1.52511e+00  1.77109e+00  0.11208
52875.18714635801  0.01994791667  3.12847e+00  1.46005e+00  0.15666
52875.22811858023  0.01964699074  1.76714e+00  1.26989e+00  0.19959
52875.26867413579  0.01882523148  2.76349e+00  1.14891e+00  0.24315
52875.31000515431  0.01876736111  5.15460e+00  1.17960e+00  0.23304
52875.43416024690  0.01877893519  4.92523e-01  1.04739e+00  0.30379
52875.47649820986  0.01972800926  2.08543e+00  9.83500e-01  0.32015
52875.51768455245  0.01965277778  3.23808e-01  1.13325e+00  0.25343
52875.55824589504  0.01882523148  2.88991e+00  1.30188e+00  0.20276
52875.60052020061  0.01971064815  5.61638e-02  1.11532e+00  0.25512
52875.64200168208  0.01991898148  8.68446e-01  9.77192e-01  0.31840
52875.68229682097  0.01882523148  2.78177e+00  1.04001e+00  0.30568
52875.72362783949  0.01876736111  9.85438e-01  1.02143e+00  0.30925
52875.76498200616  0.01875578704  1.93237e+00  1.12242e+00  0.25009
52875.80638246912  0.01876736111  3.77667e+00  1.16370e+00  0.23832
52875.84777135801  0.01876736111  6.59640e-01  1.14805e+00  0.24671
52875.89002830246  0.01963541667  9.37390e-02  1.27271e+00  0.19936
52875.93200168209  0.02033564815  -5.17545e-01  1.44083e+00  0.15738
52875.99119149690  0.01987268519  2.28389e+00  1.77091e+00  0.11052
52876.03218686727  0.01960648148  1.33939e+00  1.45724e+00  0.15100
52876.08031186727  0.02634259259  2.21666e+00  1.16640e+00  0.17408
52876.12817066356  0.01959490741  3.79788e+00  1.29858e+00  0.18050
52876.16947274690  0.01963541667  -1.49592e+00  1.27903e+00  0.18406
52876.21097158949  0.01988425926  5.77979e-01  1.56053e+00  0.12333
52876.25118570986  0.01883680556  -2.52471e+00  1.69734e+00  0.11701
52876.29336163578  0.01963541667  1.85891e+00  1.63784e+00  0.12030
52876.34236047838  0.02737268519  1.22817e+00  1.54237e+00  0.10402
52876.38526557097  0.01538194444  -4.45565e-01  2.02336e+00  0.10427
52876.42187436727  0.01974537037  8.58840e-01  2.25229e+00  0.07056
52876.46304913579  0.01964699074  1.81068e+00  3.22155e+00  0.03787
52876.50448432097  0.01971643519  -3.76279e+00  2.80839e+00  0.05112
52876.54498200615  0.01882523148  4.61732e-01  2.52304e+00  0.06046
52876.58634774690  0.01882523148  -2.16754e+00  2.50119e+00  0.06314
52876.62772506171  0.01882523148  -4.66922e+00  2.50731e+00  0.05844
52876.66910237653  0.01882523148  1.34379e+00  2.49793e+00  0.06112
52876.71049126542  0.01882523148  1.25300e+00  2.50535e+00  0.06036
52876.75185700616  0.01882523148  1.25300e+00  2.87274e+00  0.05176
52876.79404450615  0.01963541667  2.41662e+00  3.18537e+00  0.03799
52876.83436279320  0.01870370370  5.12797e+00  2.27810e+00  0.07295
52876.87679334875  0.01973379630  -3.41148e+00  1.78104e+00  0.10442
52876.91818223764  0.01987268519  2.78440e+00  1.64469e+00  0.11925
52876.95940908949  0.01972222222  -1.00417e+00  1.65501e+00  0.11706
52877.00550862653  0.02456018519  -3.09622e-01  1.41211e+00  0.12358
52877.06313015430  0.00890625000  8.41072e-01  1.94902e+00  0.17868
52877.09326904319  0.01986689815  -5.72125e-01  1.34284e+00  0.18102
52877.62610469134  0.03323495370  9.00044e-01  1.02987e+00  0.17805
52877.68059543208  0.01963541667  1.86271e+00  1.46635e+00  0.15457
52877.72185121912  0.01962962963  1.76082e+00  1.74838e+00  0.11481
52877.76325746912  0.01963541667  1.82216e+00  1.46351e+00  0.15783
52877.80449589505  0.01963541667  8.38320e-01  1.28245e+00  0.19883
52877.84506302467  0.01882523148  7.81572e-01  1.16599e+00  0.24470
52877.88645191357  0.01882523148  1.66011e+00  1.15114e+00  0.24228
52877.92784080245  0.01882523148  2.17950e+00  1.13503e+00  0.24707
52877.96914867283  0.01876736111  6.12984e-01  9.95812e-01  0.32236
